Season,Week,SKU,ValueB1,ValueB2,ValueB3,ValueB4,ValueB5,ValueB6,ValueB7,ReturnB1,ReturnB2,ReturnB3,ReturnB4,ReturnB5,ReturnB6,ReturnB7,price,buynum,salary,mean,std
5,1,C,417.5286305,326.4098753,970.7243483,632.9170819,540.7558531,875.5488618,68.97146603,0,0,0,0,0,0,0,599,3,1797,548.6833773,343.1575551
5,2,C,892.3113877,898.0507712,576.1889899,369.0382246,96.41499212,811.9654626,350.0981259,0,0,0,0,0,0,0,799,3,2397,566.4008731,345.0158942
5,3,C,418.4025282,644.8701443,315.033799,745.1206946,565.0189203,897.3113795,140.5698125,0,0,0,0,0,0,0,699,2,1398,513.576189,279.6865289
5,4,C,384.9983864,211.3615311,99.78211644,318.4550563,685.6381115,440.225562,368.2186665,0,0,0,0,0,487.6328026,0,299,5,1495,353.9468406,201.9191651
5,5,C,802.4287154,785.8698584,604.8784803,812.3581735,266.8710758,582.1324417,687.1483069,0,0,0,0,0,0,0,499,6,2994,613.7337773,221.6124008
5,6,C,484.1242219,511.4482453,705.2251427,475.59711,617.3343592,698.5604459,635.117581,0,0,0,0,0,0,0,499,5,2495,608.336694,137.0209582
5,7,C,674.9208516,819.6364771,315.5292177,202.6336854,626.2198292,748.6532053,367.734008,0,294.7371309,0,0,0,0,0,699,2,1398,521.6131464,307.9954416
5,8,C,749.8433672,652.079302,740.2284725,608.2266007,494.0885435,430.3626023,674.7211286,0,0,0,0,0,0,100.8104504,599,5,2995,623.5539027,131.9681214
5,9,C,571.7296392,41.26169926,277.8642368,692.7966109,606.7236536,496.6287205,647.7973324,0,0,0,107.2205032,0,0,0,599,3,1797,497.0416033,264.9589385
5,10,C,218.4856483,100.2546615,268.4358163,273.508734,90.3240345,452.4384535,470.0105224,0,0,0,0,0,0,0,399,2,798,267.6368386,151.1149262
5,11,C,452.4681709,513.2263442,570.2511046,352.3349262,557.7472458,386.4620609,239.4794845,0,217.623699,0,0,0,0,0,499,3,1497,446.6078211,144.7991604
5,12,C,88.7631448,27.30051267,407.6223206,247.3073708,338.1693277,128.9156947,108.2460533,0,0,0,0,0,0,0,299,2,598,192.3320607,141.2413499
6,1,A,863.7968829,275.0430865,651.6449259,528.7106919,94.960065,618.5591276,358.5176014,0,0,0,0,0,0,0,599,3,1797,517.4957206,296.624653
6,2,A,90.71360465,769.8863504,557.1232893,579.7978139,66.85844021,812.4350975,762.96556,0,0,0,0,76.76793453,0,0,699,3,2097,513.7761444,346.3989551
6,3,A,685.4490007,275.0993246,544.0710497,281.9546721,858.8602376,936.1505149,360.6912348,0,0,0,0,0,443.3109867,0,799,2,1598,542.8045056,292.3996771
6,4,A,754.2547432,857.3634873,183.6698307,344.4350565,824.2724223,565.8093602,437.8022563,0,0,0,0,0,0,0,699,3,2097,566.8010224,257.7902129
6,5,A,29.6143058,467.5036853,512.5618041,611.4458885,429.8334816,658.5413152,241.2684064,0,0,0,0,0,0,0,399,5,1995,389.8871664,222.1387946
6,6,A,407.2085603,573.4435156,227.8812598,723.3919705,203.8372998,357.7374399,520.1745546,0,0,0,0,0,0,0,499,3,1497,430.5249429,188.2052476
6,7,A,316.2424787,264.5212799,423.4984614,257.8011861,187.5292026,591.9046638,571.827522,0,0,0,0,0,0,0,399,3,1197,373.3321135,159.5097647
6,8,A,354.8093953,120.6370939,589.5831274,292.0922091,432.0844014,256.3183659,495.5218909,0,0,18.7434804,0,0,0,0,299,4,1196,340.9207655,160.2519034
6,9,A,217.2983473,713.2402219,559.3767621,542.832424,236.0822356,422.0686256,511.82212,0,0,0,0,0,0,0,499,4,1996,463.4420185,196.227045
6,10,A,347.5339871,378.6189334,495.5467218,323.7016594,568.967608,279.3046134,494.8870597,0,450.4966745,462.9639575,0,0,0,0,299,6,1794,398.9455872,110.698874
6,11,A,424.2858541,69.89395375,364.2515423,71.82721437,296.0356331,215.9415786,255.5104427,0,0,0,0,0,0,0,199,5,995,242.5351741,135.7278272
6,12,A,464.2400361,362.5216967,312.7637703,348.8478258,330.0505069,404.7075515,306.6009927,0,0,0,0,0,0,0,299,7,2093,381.0991015,68.45895831
6,1,B,922.4652737,727.9481244,202.467963,168.8542187,130.1496999,288.8341047,269.2922295,0,0,0,0,0,0,0,899,1,899,355.9842888,378.8081719
6,2,B,259.6628276,913.5751213,634.8414244,632.7497855,395.273066,564.9172972,627.8340525,0,295.2070917,0,0,0,0,0,499,5,2495,601.1492912,233.2752733
6,3,B,651.1413942,832.6764916,675.3712477,656.895369,890.1919784,121.6460141,562.8643628,0,0,406.6655942,0,0,0,0,599,5,2995,634.2054252,303.9812829
6,4,B,381.6862341,732.8300604,445.8181629,304.0259969,621.2679643,772.8276268,399.7402144,0,0,47.15390698,285.1837179,0,0,0,699,2,1398,527.4376162,212.2617874
6,5,B,24.56008724,789.0897878,627.4087307,652.3186325,69.93175532,641.0403841,427.0030909,0,0,0,0,0,0,0,599,4,2396,431.7186807,319.8009315
6,6,B,113.1384159,12.60708398,828.7779597,262.520056,522.865976,216.5072266,339.2478022,0,0,0,0,0,0,0,499,2,998,326.069453,300.3615837
6,7,B,647.0352394,329.5950292,750.1403112,565.3161937,753.1245541,740.3221151,712.4758149,0,0,0,0,0,0,0,699,4,2796,627.6996407,184.5027116
6,8,B,405.090493,384.3863044,553.5081637,17.35848858,465.5968606,617.6087416,501.9218087,0,0,0,499.3231336,0,0,0,399,5,1995,407.2581753,210.518127
6,9,B,36.28976413,230.4205963,638.9226695,579.3010588,386.4716275,219.1584059,263.5082012,0,225.0125821,0,0,0,0,0,499,2,998,355.8189862,226.8816774
6,10,B,271.7920356,577.3342682,460.4051296,487.810552,419.0505122,546.7417464,623.0895292,0,0,0,0,0,0,0,399,6,2394,483.0688702,127.9029957
6,11,B,339.0382995,410.1931877,297.0705653,180.011504,573.3680995,519.5867495,266.7902257,0,0,194.7058788,0,0,0,0,399,3,1197,365.1608391,167.6253137
6,12,B,228.0185978,258.1547324,515.2447668,509.689104,184.4541623,109.1680664,238.9199962,0,0,0,0,0,0,0,499,2,998,302.605138,170.592245
6,1,C,194.0118522,135.4539235,140.5314515,142.4531986,313.3539592,115.6708765,162.3784705,0,0,0,428.6226793,0,0,0,299,1,299,185.160877,75.49556068
6,2,C,181.1004177,975.2194216,271.8374906,703.044185,859.7002041,232.1038592,339.4380395,458.0433893,0,0,0,0,0,0,699,3,2097,537.1675964,350.3368413
6,3,C,937.8864038,100.1286946,57.52620188,284.9967269,553.4847028,808.5591,559.8403958,0,0,0,0,4.329956934,0,0,499,4,1996,471.7746037,339.0487985
6,4,C,371.4094719,111.3711136,111.6225342,594.1578835,900.2923664,957.2451584,561.6876893,0,0,338.3806991,0,0,0,0,899,2,1798,507.683088,373.1550972
6,5,C,443.4214803,346.2490583,225.6215641,477.6892703,424.7866694,581.9019293,449.6384082,0,0,0,0,0,0,0,399,5,1995,416.611662,121.049624
6,6,C,44.74162175,680.8265417,273.4679338,383.9129836,578.3083937,619.2731575,652.8601339,0,0,0,114.955609,0,0,0,499,4,1996,430.0884387,243.2216823
6,7,C,688.3144246,636.1624186,391.4560903,235.3072287,475.9173404,744.8165859,504.0396465,0,0,0,0,0,0,0,399,5,1995,519.248644,191.8862749
6,8,C,9.925525235,550.7608444,172.9005085,326.0282622,189.835763,510.861385,729.9678002,0,145.4935634,0,0,0,0,0,499,3,1497,361.303639,285.4467814
6,9,C,498.2159897,375.2509193,406.6145828,575.360621,432.6310714,285.9903288,543.130865,280.2356321,0,0,0,0,0,0,399,5,1995,442.4457278,137.342839
6,10,C,528.1429421,279.9905748,32.98519867,308.7981613,387.6331077,170.7565007,499.3880362,429.6507239,0,0,0,0,0,0,499,2,998,316.4827267,193.0054063
6,11,C,9.677477967,191.4221729,308.0305874,321.8889794,416.1623636,347.8112388,350.8155256,0,0,0,0,0,0,0,299,5,1495,255.2216255,159.8367917
6,12,C,328.4135832,509.3719041,276.0299958,135.1211772,141.0832119,359.6462131,79.51617624,0,0,0,0,0,0,0,299,3,897,250.1281131,163.7670808
7,1,A,346.9018306,643.177593,822.1584777,734.8664651,718.095096,226.2439986,606.9056964,0,0,0,0,0,0,0,599,5,2995,585.4784511,218.2039954
7,2,A,884.8958589,358.8067682,941.4927606,282.7884871,290.3625732,616.867166,508.0814628,0,0,0,0,0,0,0,499,4,1996,554.7564395,272.9042175
7,3,A,572.6839335,611.7824031,313.7341506,960.4752789,252.9900202,713.4812231,82.4654803,0,0,0,0,0,0,101.9596789,599,3,1797,476.9282956,390.6202671
7,4,A,26.35284066,296.2944902,642.1333713,696.9794833,531.3998965,469.4001937,319.5269575,0,0,0,0,0,0,0,399,4,1596,447.6321238,245.5128907
7,5,A,583.7720262,280.4844192,441.1357119,381.2376038,879.0946111,457.8531897,320.1292448,0,0,0,0,0,0,0,299,6,1794,480.9756028,222.112134
7,6,A,154.8607994,579.8781549,267.7484453,223.2884287,374.8813938,711.1454762,155.3274836,0,0,0,0,136.7779226,0,0,499,2,998,373.9736255,229.4265508
7,7,A,491.4878533,554.4439377,464.1318771,753.8067142,166.6632776,171.7641422,306.2022604,0,290.4765653,0,0,0,0,0,399,4,1596,407.3946976,233.4136704
7,8,A,160.8752416,115.3793766,109.6140781,595.4620706,342.3031441,457.2266775,368.0619527,377.1151002,0,0,0,0,0,0,399,2,798,332.2358416,231.8777971
7,9,A,131.670254,539.0313522,508.5096288,530.0453622,582.1107802,549.6714518,626.1517108,0,0,0,0,0,0,0,499,6,2994,495.3129343,164.8915266
7,10,A,423.8823556,340.5724183,653.7154769,485.3296954,525.2068479,406.5842099,479.388987,0,0,0,241.5820906,0,0,0,399,6,2394,464.9121905,106.6012314
7,11,A,137.8681032,377.9089091,104.3423409,244.8440967,104.9064313,186.4282309,229.9541244,0,0,0,0,0,0,0,199,3,597,216.2408625,123.3129769
7,12,A,360.3503157,444.2792387,256.7786232,346.9867917,367.1761567,476.5794968,215.8273038,0,0,0,0,0,0,0,299,5,1495,352.5682752,93.06676628
7,1,B,676.51294,723.7210874,723.2090947,670.2059869,845.7578931,768.1619638,654.781148,0,0,0,0,0,0,0,599,7,4193,711.814492,89.76098688
7,2,B,705.6075943,517.6579792,180.5885263,462.0047409,776.0129809,355.9026718,542.2929729,0,0,0,0,0,0,0,499,4,1996,505.7239238,201.8911317
7,3,B,316.6117448,568.7546465,170.1628017,17.98834761,821.6307825,255.4883493,87.42848112,0,52.3340122,0,0,0,0,0,499,2,998,358.4394454,290.6827232
7,4,B,540.2040717,723.108831,237.7717401,571.1911781,5.682751964,358.2215792,753.7084079,0,0,0,0,0,0,0,499,4,1996,455.6983657,270.8954094
7,5,B,841.3625787,315.9467677,536.8055114,504.0093306,619.3622479,135.2328055,796.7158677,0,286.4208695,0,0,0,0,0,699,2,1398,522.3145049,350.9547294
7,6,B,701.7648215,127.0397362,366.9953024,596.7169715,353.7776238,317.9832758,648.1384097,0,0,0,0,0,0,0,499,3,1497,465.7388109,220.5156779
7,7,B,268.0772474,295.9426377,1.072106736,582.3719464,617.4916828,736.8807756,259.1911917,0,0,0,0,0,0,0,499,3,1497,415.4917235,276.5535659
7,8,B,86.77774907,437.2660536,724.4018363,39.07422139,333.5735911,160.143533,448.8813041,0,0,0,0,0,0,0,699,1,699,295.9568495,313.4351111
7,9,B,223.4687689,261.8334451,201.9584268,257.5635474,138.9715388,460.1435525,299.3104784,0,0,0,0,0,159.6860111,0,299,2,598,290.0647537,132.4618783
7,10,B,410.8571077,450.9439223,583.8403672,369.0435133,524.8056245,143.0062875,540.5444376,0,0,0,0,0,0,0,399,5,1995,431.8630372,148.1760911
7,11,B,254.6075785,136.3551885,197.4933804,169.8446563,292.1570712,450.8938456,147.4182076,0,0,0,0,0,0,0,199,3,597,260.771668,123.4065069
7,12,B,18.22538595,383.2593354,277.2967241,194.5658718,126.8430357,412.5050705,45.10291246,0,0,0,0,0,0,0,299,2,598,196.7502686,167.9854837
7,1,C,545.0195863,680.2734656,275.2974416,150.3017786,54.38166853,101.8222351,797.6697125,0,0,0,0,0,0,0,499,3,1497,388.2447411,324.8406353
7,2,C,223.7353389,268.7423155,566.5356402,555.1105808,435.0964528,384.0659242,975.2420905,0,0,0,0,0,0,0,899,1,899,475.569627,273.5530798
7,3,C,696.5310548,282.4829749,456.9513165,536.9597961,617.8879962,362.775266,701.2950747,0,193.4261447,0,0,0,0,35.86486984,499,4,1996,506.1659138,172.2089145
7,4,C,223.2232162,72.19274002,134.4194887,146.8869525,28.17056408,9.647153111,210.4145056,0,0,0,0,0,0,0,199,2,398,125.4603134,89.65729311
7,5,C,137.802294,115.467857,496.2623778,781.3197938,193.6460579,417.1705196,433.5388314,0,0,0,0,0,0,0,399,4,1596,346.4908923,253.745244
7,6,C,756.4247563,615.9863713,537.7478734,150.5965139,823.3878766,871.5841317,671.3435525,0,0,0,0,0,0,0,599,5,2995,613.1870651,275.9828398
7,7,C,674.5398816,126.5672031,431.7256085,406.2841491,52.44070203,400.0408142,304.7461582,0,0,0,0,0,0,0,399,4,1596,327.4364847,222.9148316
7,8,C,782.6372394,280.0810071,635.8607033,447.5380813,640.6179398,748.8266537,477.117775,0,15.21342521,0,0,0,0,0,599,4,2396,594.1902197,187.4498456
7,9,C,213.9313568,715.5762813,726.4854716,718.3261707,622.2217834,11.83617525,626.2299399,0,0,154.0405444,0,0,0,0,599,5,2995,519.0299279,341.3513993
7,10,C,47.7433417,199.2706096,625.523275,211.5103428,8.655465174,205.7329744,642.8033433,0,0,0,131.0633806,0,0,0,599,2,1198,307.2471536,308.0431819
7,11,C,452.7817042,231.5741619,319.7308695,108.1313026,100.5998875,83.89866784,375.0890927,0,0,0,0,0,0,0,299,3,897,225.3458028,157.1604333
7,12,C,224.3536449,507.0357693,30.81780274,129.8895935,285.0697201,239.1225039,8.510906018,0,0,0,0,0,0,0,499,1,499,197.6129061,185.6194439
8,1,A,737.1036351,328.6262923,871.6985203,324.9298645,4.671387826,721.4219454,223.242024,0,0,0,0,0,0,0,699,3,2097,498.0752742,331.2860722
8,2,A,766.4936891,784.5954442,27.0820955,723.0839086,9.730719037,351.1598397,624.0328849,0,84.53290585,0,499.4653243,406.3183013,0,0,599,4,2396,469.454083,340.7837472
8,3,A,981.8034782,815.7047219,776.5482731,917.50622,728.3207606,826.1296266,779.7503138,0,0,0,0,0,0,0,699,7,4893,875.8768196,131.7692197
8,4,A,691.0912304,333.6121313,605.2473518,925.1177224,15.87546234,435.2759245,735.5453801,0,0,96.07889868,0,452.8213472,0,0,599,4,2396,534.5215383,339.4572993
8,5,A,343.3696495,432.0517424,20.47701326,6.814259492,826.047994,599.1898514,681.5316303,0,0,193.4515049,0,183.911372,0,0,799,1,799,321.3477523,390.0565032
8,6,A,320.3795966,24.52920627,700.0129028,339.2311044,828.1354502,835.9111677,685.8828009,0,462.7844748,0,0,0,0,0,699,3,2097,508.033238,329.9423443
8,7,A,405.9709942,45.71793844,515.7093355,605.8156156,287.4494497,838.3036671,846.6967686,0,0,0,0,0,0,407.4449723,799,2,1598,530.4797408,333.715214
8,8,A,389.6160546,520.3863959,529.6204286,317.5720813,388.2217792,747.0532727,597.7889717,0,0,0,0,0,0,0,499,4,1996,548.0086886,178.4525905
8,9,A,204.8653494,79.28167384,169.1527802,318.7192544,302.974582,264.7320915,381.0476037,0,0,0,0,6.737636655,0,0,299,3,897,252.6513309,110.0527089
8,10,A,603.6942309,296.8705387,320.9912364,201.7038185,273.7044974,389.5942551,549.7755496,0,0,0,0,0,0,0,499,2,998,403.6944703,172.6528442
8,11,A,89.56481161,465.656158,319.066218,64.99247751,488.0877312,72.16491086,164.5140087,0,0,0,0,480.2740658,0,0,299,3,897,249.9220512,199.7778788
8,12,A,198.5655779,111.8542745,270.3031247,331.0812904,224.6332348,378.0852302,159.5319664,0,0,0,0,0,0,0,199,4,796,228.2845794,110.8945479
8,1,B,168.4910546,996.080011,914.9122563,413.7349861,32.04830647,203.7890334,758.4802683,0,0,0,0,0,0,0,699,3,2097,547.2911471,401.984953
8,2,B,691.562906,98.7025303,646.0147828,616.698775,419.9213542,576.7806475,91.1476409,0,0,0,0,0,0,0,499,4,1996,448.6898052,256.1620201
8,3,B,281.8205893,622.8680677,711.7163875,516.1326348,921.9937076,401.5728148,593.6580648,0,0,0,0,0,0,320.0961881,499,5,2495,587.2946128,230.0586091
8,4,B,70.23363075,857.9679392,826.1307309,123.8356077,9.852695537,51.37806678,423.5130486,0,0,0,0,0,0,0,799,2,1598,337.5588171,370.4383414
8,5,B,178.075285,595.7845881,578.8843505,694.6359169,511.4103037,535.5431785,376.4427309,0,0,0,0,0,0,0,499,5,2495,481.9820005,181.8820338
8,6,B,465.4291083,684.7461481,590.6719378,854.7976968,580.7293442,149.8476433,223.7050268,0,0,142.9978945,0,0,0,0,499,4,1996,494.8662602,271.3730072
8,7,B,601.1803136,723.4690287,480.418089,463.98457,416.7865641,700.9083036,691.479245,0,0,0,0,0,0,0,599,4,2396,584.5524598,134.2593981
8,8,B,196.197628,16.2346094,747.172711,365.1865058,300.841117,391.5957928,54.31500671,0,0,0,0,0,0,0,299,4,1196,295.9347672,246.3555605
8,9,B,635.5200613,724.3591665,483.228763,88.92284166,736.6306926,595.6216168,90.64272678,0,0,0,0,0,0,0,499,4,1996,447.2354089,330.9501136
8,10,B,323.15844,477.3525123,344.0389203,213.8614691,410.7260266,200.4897431,222.9541093,0,0,0,0,0,0,0,299,4,1196,313.598745,110.5026975
8,11,B,432.8287571,366.1946533,463.3701788,559.6913219,190.5607866,596.5014049,327.8124849,0,0,0,0,0,92.76128541,0,399,4,1596,435.2636691,163.4930073
8,12,B,505.4276327,168.1613833,253.0997623,372.5252504,105.2612768,337.9690727,433.9243298,0,0,0,0,0,0,0,299,4,1196,300.6405763,154.3241072
8,1,C,935.7006434,396.405907,410.3097256,418.1768968,682.4393595,729.4614943,199.4662707,0,0,0,0,0,0,0,599,3,1797,524.8643812,286.8469048
8,2,C,727.7520336,288.8159376,88.05813175,280.8946779,358.9586649,646.7072954,258.3085536,0,0,0,417.6181236,0,0,0,599,2,1198,406.4456153,270.1545197
8,3,C,536.9664172,335.0443958,105.874475,818.6953223,331.6187783,255.1589579,865.3697205,0,0,0,0,0,427.9109531,0,799,2,1598,475.3434508,344.8392072
8,4,C,485.8428729,500.0071047,767.3828978,566.9850993,519.9443552,53.95739932,576.3799832,0,0,0,0,0,0,402.2399811,499,5,2495,491.7592262,236.8803425
8,5,C,852.5783345,323.4619217,563.5517263,518.237082,676.176772,628.1752597,745.326011,0,0,0,0,0,0,0,499,6,2994,615.3581582,170.4641015
8,6,C,403.4807138,63.02244034,573.1916963,850.3163684,715.3483271,732.9339177,348.3313403,0,0,0,0,0,0,0,699,3,2097,495.2127461,284.7693903
8,7,C,115.0742579,742.071968,512.581855,288.1161735,164.3345094,40.25381416,646.5608624,0,0,0,0,0,0,0,599,2,1198,366.4154152,314.3580188
8,8,C,10.00042203,29.28443577,29.8292007,38.71023298,89.19559724,41.96420462,148.4269541,0,0,0,0,0,0,0,99,1,99,63.77432275,55.60839673
8,9,C,28.8493148,116.4051211,611.5782252,105.7343561,723.3376224,178.2289166,741.6689255,0,0,0,280.542733,0,0,0,599,3,1797,398.2328934,328.4993138
8,10,C,320.7759744,371.7868764,367.0489283,493.7730009,470.1992903,586.6181585,662.1813649,0,0,0,0,0,0,17.87609576,299,7,2093,463.7433014,131.5453994
8,11,C,544.1507392,508.9912135,94.44093248,90.01186172,552.5606972,277.4772192,567.6284102,0,0,0,0,0,0,0,499,4,1996,348.5183891,224.4200609
8,12,C,363.2208593,153.6559732,139.056508,129.031401,318.4130675,117.2042628,142.4962247,0,0,0,0,0,0,0,299,2,598,204.0036314,107.6221708
9,1,A,598.6666217,604.2649101,258.637895,595.4802188,554.0084144,282.8830444,644.4865325,0,0,0,0,0,0,0,499,5,2495,477.7878007,190.0073426
9,2,A,863.0289826,959.8134994,53.76771932,185.9277821,876.6838217,805.8358123,60.95622221,0,0,83.61103698,0,0,0,0,799,4,3196,543.7162628,419.482023
9,3,A,919.6939247,39.64024267,468.9148488,147.0283214,612.9197582,572.9944993,154.4800896,0,300.4984122,0,0,0,0,0,899,1,899,395.6822764,393.6562129
9,4,A,233.5117851,195.6270142,251.0513452,252.0730426,244.6539945,203.899028,184.7171668,0,0,0,0,0,0,0,199,5,995,214.6855807,42.38173731
9,5,A,661.7257553,622.1790548,127.6377776,245.2475934,333.6183057,512.5277404,546.5550978,0,0,0,49.31701355,474.0881951,0,0,499,4,1996,422.8272641,218.5185635
9,6,A,876.0999569,572.3563129,292.5877698,352.65104,374.7063699,224.074884,703.330634,0,0,0,0,0,0,0,699,2,1398,545.7025656,262.4084238
9,7,A,774.5188034,682.2022087,452.20475,136.1513026,412.0583017,658.8076784,50.16776459,0,183.8591005,0,0,0,496.0948861,0,599,3,1797,452.3015442,277.6704104
9,8,A,630.1321497,377.5583392,648.7273543,508.9930378,104.5655831,51.41655359,157.7672207,0,194.5839623,0,0,0,0,0,499,3,1497,386.8988363,258.8324881
9,9,A,706.7898112,158.3973967,272.2926627,421.9467766,256.1596187,648.6601731,678.3028198,0,0,406.714322,0,0,0,45.19208099,599,3,1797,453.433747,249.6575153
9,10,A,440.4683324,398.362416,192.6292367,83.65773013,58.27046389,397.6858462,291.0057504,0,0,151.9975831,199.308284,0,0,0,299,3,897,261.8456709,171.452706
9,11,A,210.1835601,532.7705889,174.7009483,8.52073562,406.5849263,175.933139,224.63005,0,0,0,0,0,0,0,499,1,499,230.1611766,189.8700061
9,12,A,382.3561752,95.43777391,472.7140339,440.4356304,514.9639065,18.67580308,514.6914887,0,0,0,0,0,0,0,399,4,1596,320.7638872,210.2125108
9,1,B,829.5240708,401.4320105,745.1840777,578.3564045,137.5092635,581.7662544,575.8144615,246.5791761,0,0,0,0,0,0,499,5,2495,530.3010501,287.6343694
9,2,B,542.1405583,510.4347512,391.7920203,431.8996751,147.1360883,146.3048493,757.9842574,0,0,0,0,0,0,0,499,3,1497,422.6500299,239.496695
9,3,B,105.881273,953.652527,712.4799844,283.9033152,464.264361,776.0816702,470.1979053,0,0,0,0,0,0,0,699,3,2097,498.396561,301.7036565
9,4,B,800.167716,923.8084451,366.3584305,639.7991209,301.989539,379.2517349,366.8160443,0,0,0,0,0,0,0,899,1,899,535.016573,338.9125279
9,5,B,275.0090415,727.6331612,449.8363974,307.8380255,547.1290585,88.04708739,921.5210473,468.2468842,0,329.6338087,0,0,191.6901877,0,699,2,1398,473.859117,284.8108502
9,6,B,754.7077929,369.0135727,14.71748923,205.6118712,175.6739496,635.09122,114.7996839,0,0,0,0,0,0,0,599,2,1198,344.0006181,297.769738
9,7,B,226.637143,642.6721498,615.8813172,387.5701743,237.7262479,634.0828005,659.8738584,0,0,0,0,0,0,0,599,4,2396,476.5581433,223.66864
9,8,B,724.4689658,562.2840732,62.18126335,108.0313993,658.4112302,41.65155255,357.4780226,0,0,0,0,0,0,0,599,2,1198,325.3704056,306.0156553
9,9,B,487.5619739,200.0898656,270.2389236,677.2917259,110.8366581,415.0018644,326.3398965,0,0,0,0,0,0,0,399,3,1197,422.6730556,235.4725922
9,10,B,535.6289204,641.388113,332.2163806,551.7093746,85.21470671,322.6498849,124.6992571,0,0,0,0,0,0,0,499,3,1497,340.2995438,219.4249291
9,11,B,180.6448192,240.128847,188.2260447,68.28100476,356.8646071,319.6643078,422.0841536,0,0,0,0,0,0,353.8763186,299,3,897,242.7049127,128.4204703
9,12,B,372.7925499,320.7803268,223.9359415,228.3063967,465.2335629,449.7303342,395.7410443,0,0,0,0,0,0,0,299,5,1495,343.4631853,104.9221649
